,carat,cut,color,clarity,depth,table,price,x,y,z,log_price,volume
287,0.81,4,1,2,60.3,60.0,2797,6.07,6.1,3.67,7.936302693201959,135.88909
288,0.71,3,0,2,62.7,60.0,2797,5.67,5.71,3.57,7.936302693201959,115.581249
289,0.71,3,0,2,61.3,58.0,2797,5.73,5.75,3.52,7.936302693201959,115.97520000000002
290,0.71,3,0,2,61.6,60.0,2797,5.74,5.69,3.52,7.936302693201959,114.965312
291,0.57,2,2,7,61.9,55.0,2797,5.34,5.35,3.31,7.936302693201959,94.56339
292,0.51,2,0,6,61.7,56.0,2797,5.12,5.16,3.17,7.936302693201959,83.748864
293,0.72,2,3,5,61.9,58.0,2797,5.72,5.75,3.55,7.936302693201959,116.7595
294,0.74,2,4,4,61.8,58.0,2797,5.77,5.81,3.58,7.936302693201959,120.014846
295,0.74,2,4,4,61.6,56.0,2797,5.81,5.82,3.58,7.936302693201959,121.054836
296,0.7,0,3,6,58.8,66.0,2797,5.81,5.9,3.44,7.936302693201959,117.91975999999998
297,0.8,3,2,3,61.0,57.0,2797,6.03,6.01,3.67,7.936302693201959,133.00190099999998
298,1.01,0,1,3,67.4,60.0,2797,6.19,6.05,4.13,7.936302693201959,154.666435
299,0.8,4,4,5,63.4,60.0,2797,5.92,5.82,3.72,7.936302693201959,128.170368
300,0.77,2,5,4,61.5,59.0,2798,5.87,5.91,3.62,7.936660155225426,125.58395400000002
301,0.83,4,1,3,58.0,62.0,2799,6.19,6.25,3.61,7.937017489515454,139.661875
302,0.82,2,2,3,62.4,54.0,2799,5.97,6.02,3.74,7.937017489515454,134.413356
303,0.78,2,0,2,61.9,57.0,2799,5.91,5.86,3.64,7.937017489515454,126.062664
304,0.6,4,3,1,61.6,56.0,2800,5.43,5.46,3.35,7.937374696163295,99.32013
305,0.9,1,5,3,62.2,59.0,2800,6.07,6.11,3.79,7.937374696163295,140.562383
306,0.7,3,1,4,62.2,58.0,2800,5.6,5.66,3.5,7.937374696163295,110.936
307,0.9,4,5,3,61.3,56.0,2800,6.17,6.23,3.8,7.937374696163295,146.06858
308,0.83,2,3,2,62.3,57.0,2800,5.99,6.08,3.76,7.937374696163295,136.936192
309,0.83,2,3,2,61.8,57.0,2800,6.03,6.07,3.74,7.937374696163295,136.891854
310,0.83,4,4,2,62.5,59.0,2800,5.95,6.02,3.74,7.937374696163295,133.96305999999998
311,0.74,3,3,4,62.9,60.0,2800,5.74,5.68,3.59,7.937374696163295,117.045488
312,0.79,2,5,4,61.8,59.0,2800,5.92,5.95,3.67,7.937374696163295,129.27208000000002
313,0.61,2,3,1,62.3,56.0,2800,5.43,5.45,3.39,7.937374696163295,100.321965
314,0.76,0,3,4,59.0,70.0,2800,5.89,5.8,3.46,7.937374696163295,118.20052
315,0.96,2,2,0,60.7,55.0,2801,6.37,6.41,3.88,7.937731775260109,158.426996
316,0.73,2,2,5,62.5,55.0,2801,5.8,5.76,3.61,7.937731775260109,120.60288
317,0.73,3,2,5,62.7,58.0,2801,5.76,5.7,3.59,7.937731775260109,117.86688
318,0.75,2,4,2,60.4,57.0,2801,5.93,5.96,3.59,7.937731775260109,126.88065199999998
319,0.71,3,2,5,62.1,58.0,2801,5.7,5.67,3.53,7.937731775260109,114.08607
320,0.71,1,2,5,57.8,60.0,2801,5.9,5.87,3.4,7.937731775260109,117.7522
321,0.71,1,2,5,63.8,58.0,2801,5.64,5.61,3.59,7.937731775260109,113.589036
322,0.71,3,2,5,62.8,57.0,2801,5.69,5.64,3.56,7.937731775260109,114.246096
323,1.04,3,3,0,62.2,58.0,2801,6.46,6.41,4.0,7.937731775260109,165.6344
324,1.0,3,6,3,62.3,58.0,2801,6.45,6.34,3.98,7.937731775260109,162.75414
325,0.87,4,3,3,59.9,58.0,2802,6.19,6.23,3.72,7.938088726896952,143.45696400000003
326,0.53,2,2,1,61.9,54.0,2802,5.22,5.25,3.24,7.938088726896952,88.7922
327,0.72,3,1,5,63.0,55.0,2802,5.79,5.61,3.59,7.938088726896952,116.610021
328,0.72,3,2,4,62.4,58.0,2802,5.83,5.7,3.6,7.938088726896952,119.6316
329,0.7,4,2,5,62.9,58.0,2803,5.63,5.65,3.55,7.938445551164788,112.923725
330,0.74,4,1,2,63.5,56.0,2803,5.74,5.79,3.66,7.938445551164788,121.638636
331,0.71,2,3,5,61.3,56.0,2803,5.75,5.71,3.51,7.938445551164788,115.242075
332,0.73,2,1,2,60.6,54.0,2803,5.84,5.89,3.55,7.938445551164788,122.11148
333,0.7,1,3,4,65.1,58.0,2803,5.56,5.59,3.63,7.938445551164788,112.821852
334,0.71,3,2,5,62.6,58.0,2803,5.7,5.67,3.56,7.938445551164788,115.05564
335,0.71,3,2,5,58.0,62.0,2803,5.85,5.81,3.38,7.938445551164788,114.88112999999998
336,0.71,3,3,4,62.4,61.0,2803,5.7,5.65,3.54,7.938445551164788,114.00570000000002
337,0.77,3,3,5,61.3,57.0,2803,5.93,5.88,3.62,7.938445551164788,126.223608
338,0.71,3,3,5,59.9,60.0,2803,5.81,5.77,3.47,7.938445551164788,116.327239
339,0.78,3,3,5,60.8,58.0,2803,6.03,5.95,3.64,7.938445551164788,130.59774000000002
340,0.71,4,3,4,63.5,55.0,2803,5.66,5.64,3.59,7.938445551164788,114.601416
341,0.91,2,0,3,62.2,57.0,2803,6.21,6.15,3.85,7.938445551164788,147.03727500000002
342,0.71,4,1,5,63.8,58.0,2804,5.62,5.66,3.6,7.938802248154481,114.51312
343,0.71,4,1,5,64.0,57.0,2804,5.66,5.68,3.63,7.938802248154481,116.700144
344,0.8,4,1,3,62.5,56.0,2804,5.88,5.96,3.7,7.938802248154481,129.66576
345,0.7,4,0,2,62.3,58.0,2804,5.69,5.73,3.56,7.938802248154481,116.069172
346,0.72,2,2,4,61.7,57.0,2804,5.74,5.77,3.55,7.938802248154481,117.57528999999998
347,0.72,4,2,4,62.2,58.0,2804,5.75,5.7,3.56,7.938802248154481,116.679
348,0.82,2,4,5,61.5,56.0,2804,6.01,6.08,3.72,7.938802248154481,135.931776
349,0.7,2,0,2,61.0,59.0,2804,5.68,5.7,3.47,7.938802248154481,112.34472
350,0.72,2,0,2,62.2,56.0,2804,5.74,5.77,3.58,7.938802248154481,118.568884
351,0.72,2,0,2,61.5,54.0,2804,5.77,5.8,3.56,7.938802248154481,119.13895999999998
352,0.9,0,5,2,67.3,59.0,2804,5.93,5.84,3.96,7.938802248154481,137.139552
353,0.74,3,2,5,61.7,58.0,2805,5.85,5.78,3.59,7.9391588179567965,121.38867
354,0.74,3,2,5,61.9,56.0,2805,5.8,5.77,3.58,7.9391588179567965,119.80827999999998
355,0.73,2,1,3,61.8,58.0,2805,5.77,5.81,3.58,7.9391588179567965,120.014846
356,0.57,0,1,6,58.7,66.0,2805,5.34,5.43,3.16,7.9391588179567965,91.627992
357,0.73,3,2,5,62.5,57.0,2805,5.75,5.7,3.58,7.9391588179567965,117.3345
358,0.72,2,3,5,62.8,56.0,2805,5.74,5.7,3.59,7.9391588179567965,117.45762
359,0.74,0,2,5,61.1,68.0,2805,5.82,5.75,3.53,7.9391588179567965,118.13145
360,0.82,1,3,5,64.0,57.0,2805,5.92,5.89,3.78,7.9391588179567965,131.80406399999998
361,0.81,4,3,2,62.5,60.0,2806,5.89,5.94,3.69,7.939515260662406,129.10055400000002
362,0.75,4,4,6,60.6,58.0,2806,5.85,5.9,3.56,7.939515260662406,122.8734
363,0.7,2,2,2,61.6,55.0,2806,5.72,5.74,3.53,7.939515260662406,115.89978399999998
364,0.71,4,2,4,62.2,58.0,2807,5.66,5.72,3.54,7.939871576361883,114.608208
365,0.71,4,2,4,60.0,57.0,2807,5.84,5.9,3.52,7.939871576361883,121.28512
366,0.93,3,6,3,61.9,57.0,2807,6.21,6.19,3.84,7.939871576361883,147.609216
367,0.8,4,4,5,62.8,57.0,2808,5.87,5.91,3.7,7.940227765145702,128.35929000000002
368,0.7,4,2,4,62.0,57.0,2808,5.64,5.71,3.52,7.940227765145702,113.359488
369,1.0,0,3,0,66.4,59.0,2808,6.16,6.09,4.07,7.940227765145702,152.68360800000002
370,0.75,4,3,5,63.4,56.0,2808,5.78,5.74,3.65,7.940227765145702,121.09678
371,0.58,2,1,7,60.9,56.0,2808,5.41,5.43,3.3,7.940227765145702,96.94179
372,0.73,4,0,2,63.1,57.0,2808,5.74,5.7,3.61,7.940227765145702,118.11198
373,0.81,4,2,2,63.1,59.0,2809,5.85,5.79,3.67,7.940583827104244,124.308405
374,0.81,3,0,3,59.2,57.0,2809,6.15,6.05,3.61,7.940583827104244,134.319075
375,0.71,3,2,2,60.7,54.0,2809,5.84,5.8,3.53,7.940583827104244,119.56816
376,1.2,0,2,0,64.6,56.0,2809,6.73,6.66,4.33,7.940583827104244,194.078394
377,0.7,4,2,4,61.8,56.0,2810,5.63,5.7,3.5,7.940939762327791,112.3185
378,0.7,4,2,4,59.9,60.0,2810,5.77,5.84,3.48,7.940939762327791,117.264864
379,0.74,2,0,3,61.7,55.0,2810,5.81,5.85,3.6,7.940939762327791,122.35859999999998
380,0.7,1,2,4,62.8,61.0,2810,5.57,5.61,3.51,7.940939762327791,109.679427
381,0.8,1,3,2,62.7,57.0,2810,5.84,5.93,3.69,7.940939762327791,127.789128
382,0.75,4,2,2,63.4,58.0,2811,5.72,5.76,3.64,7.941295570906532,119.92780799999998
383,0.83,4,0,2,63.5,54.0,2811,5.98,5.95,3.79,7.941295570906532,134.85199
384,1.0,0,6,5,65.7,59.0,2811,6.14,6.07,4.01,7.941295570906532,149.45189799999997
385,0.99,0,5,3,68.1,56.0,2811,6.21,6.06,4.18,7.941295570906532,157.30426799999998
386,0.7,4,3,4,63.0,60.0,2812,5.57,5.64,3.53,7.941651252930556,110.894244
387,0.7,4,2,5,59.5,58.0,2812,5.75,5.85,3.45,7.941651252930556,116.049375
388,0.7,1,1,2,63.5,59.0,2812,5.49,5.53,3.5,7.941651252930556,106.25895
389,0.7,4,2,5,61.7,58.0,2812,5.63,5.69,3.49,7.941651252930556,111.801103
390,0.32,3,5,2,62.7,58.0,554,4.37,4.34,2.73,6.317164686747284,51.776634
391,0.32,3,5,2,62.8,58.0,554,4.39,4.34,2.74,6.317164686747284,52.204124
392,0.32,2,5,2,62.4,57.0,554,4.37,4.35,2.72,6.317164686747284,51.70584
393,0.32,3,5,2,61.0,59.0,554,4.39,4.36,2.67,6.317164686747284,51.104868
394,0.32,4,5,2,63.1,56.0,554,4.39,4.36,2.76,6.317164686747284,52.827504
395,0.32,2,5,2,60.7,57.0,554,4.47,4.42,2.7,6.317164686747284,53.34497999999999
396,0.3,3,4,2,60.9,59.0,554,4.31,4.29,2.62,6.317164686747284,48.443538
397,0.3,3,4,2,60.1,55.0,554,4.41,4.38,2.64,6.317164686747284,50.993712
398,0.3,3,4,2,62.9,58.0,554,4.28,4.24,2.68,6.317164686747284,48.634496000000006
399,0.3,4,4,2,63.3,56.0,554,4.29,4.27,2.71,6.317164686747284,49.64259299999999
400,0.3,1,4,2,63.8,55.0,554,4.26,4.2,2.7,6.317164686747284,48.3084
401,0.3,2,4,2,62.9,57.0,554,4.27,4.22,2.67,6.317164686747284,48.11179799999999
402,0.3,4,4,2,63.4,60.0,554,4.25,4.23,2.69,6.317164686747284,48.359475
403,0.32,1,5,2,63.9,55.0,554,4.36,4.34,2.78,6.317164686747284,52.604272
404,0.33,2,4,3,61.4,56.0,554,4.85,4.79,2.95,6.317164686747284,68.53292499999999
405,0.29,4,1,4,61.9,55.0,555,4.28,4.33,2.66,6.318968113746434,49.29618400000001
406,0.29,4,1,4,62.4,55.0,555,4.2,4.25,2.63,6.318968113746434,46.9455
407,0.31,4,2,2,61.8,58.0,555,4.32,4.35,2.68,6.318968113746434,50.36256
408,0.34,2,4,5,61.5,56.0,555,4.47,4.5,2.76,6.318968113746434,55.51739999999999
409,0.34,2,4,5,60.4,57.0,555,4.54,4.57,2.75,6.318968113746434,57.056450000000005
410,0.34,2,5,4,61.8,55.0,555,4.48,4.52,2.78,6.318968113746434,56.293888
411,0.34,2,5,4,62.0,56.0,555,4.5,4.53,2.8,6.318968113746434,57.078
412,0.3,2,3,4,62.3,56.0,555,4.29,4.31,2.68,6.318968113746434,49.552932
413,0.29,2,2,4,61.6,56.0,555,4.26,4.31,2.64,6.318968113746434,48.471984
414,0.35,2,3,2,60.6,56.0,555,4.56,4.58,2.77,6.318968113746434,57.850896
415,0.43,4,1,0,58.4,62.0,555,4.94,5.0,2.9,6.318968113746434,71.63000000000001
416,0.32,4,2,5,61.4,58.0,556,4.37,4.42,2.7,6.320768294250582,52.15158
417,0.36,2,5,5,61.9,56.0,556,4.54,4.57,2.82,6.320768294250582,58.508796
418,0.3,2,3,5,62.0,56.0,556,4.28,4.3,2.66,6.320768294250582,48.954640000000005
419,0.26,2,1,4,61.5,57.0,556,4.09,4.12,2.52,6.320768294250582,42.464016
420,0.7,4,2,5,62.3,58.0,2812,5.64,5.72,3.54,7.941651252930556,114.203232
421,0.7,4,2,5,60.9,61.0,2812,5.66,5.71,3.46,7.941651252930556,111.822356
422,0.71,2,0,2,62.4,57.0,2812,5.69,5.72,3.56,7.941651252930556,115.866608
423,0.99,0,6,2,55.0,61.0,2812,6.72,6.67,3.68,7.941651252930556,164.946432
424,0.73,3,1,5,58.6,60.0,2812,5.92,5.89,3.46,7.941651252930556,120.646048
425,0.51,2,2,6,62.0,57.0,2812,5.15,5.11,3.18,7.941651252930556,83.68647000000001
426,0.91,3,3,3,59.8,58.0,2813,6.3,6.29,3.77,7.942006808489856,149.39379000000002
427,0.84,4,1,2,63.4,55.0,2813,6.0,5.95,3.79,7.942006808489856,135.30300000000005
428,0.91,1,5,5,64.3,58.0,2813,6.09,6.05,3.9,7.942006808489856,143.69355
429,0.76,3,1,2,62.2,59.0,2814,5.86,5.81,3.63,7.942362237674335,123.58915799999998
430,0.76,2,1,2,61.7,57.0,2814,5.88,5.85,3.62,7.942362237674335,124.52076
431,0.75,3,1,2,61.1,59.0,2814,5.86,5.83,3.57,7.942362237674335,121.964766
432,0.55,4,0,6,61.5,56.0,2815,5.23,5.27,3.23,7.942717540573791,89.025583
433,0.76,4,2,3,58.5,62.0,2815,5.93,6.01,3.49,7.942717540573791,124.381157
434,0.74,3,3,4,61.7,58.0,2815,5.79,5.81,3.58,7.942717540573791,120.430842
435,0.7,2,4,2,60.4,56.0,2815,5.75,5.81,3.49,7.942717540573791,116.592175
436,0.7,2,4,2,61.4,56.0,2815,5.7,5.76,3.52,7.942717540573791,115.56864
437,0.7,2,4,2,61.5,55.0,2815,5.73,5.79,3.54,7.942717540573791,117.44551800000002
438,0.7,2,4,2,61.4,56.0,2815,5.72,5.77,3.53,7.942717540573791,116.505532
439,0.9,0,6,5,65.0,56.0,2815,6.08,6.04,3.94,7.942717540573791,144.689408
440,0.95,0,2,3,56.0,60.0,2815,6.62,6.53,3.68,7.942717540573791,159.08124800000002
441,0.89,3,4,3,60.2,59.0,2815,6.26,6.23,3.76,7.942717540573791,146.63924799999998
442,0.72,3,1,5,58.3,58.0,2815,5.99,5.92,3.47,7.942717540573791,123.048976
443,0.96,0,1,3,53.1,63.0,2815,6.73,6.65,3.55,7.942717540573791,158.878475
444,1.02,3,3,0,60.3,58.0,2815,6.55,6.5,3.94,7.942717540573791,167.7455
445,0.78,4,5,7,61.4,56.0,2816,5.91,5.95,3.64,7.943072717277933,127.99878000000002
446,0.61,2,3,7,60.1,57.0,2816,5.52,5.54,3.32,7.943072717277933,101.52825599999998
447,0.71,1,0,4,63.4,55.0,2816,5.61,5.69,3.58,7.943072717277933,114.276822
448,0.78,3,2,2,61.5,59.0,2816,5.96,5.88,3.64,7.943072717277933,127.563072
449,0.87,2,4,3,62.7,56.0,2816,6.16,6.13,3.85,7.943072717277933,145.37908000000002
450,0.83,2,4,2,62.5,55.0,2816,6.04,6.0,3.76,7.943072717277933,136.2624
451,0.71,3,1,2,61.3,56.0,2817,5.78,5.73,3.53,7.943427767876373,116.91148200000002
452,0.71,2,5,7,60.2,56.0,2817,5.84,5.89,3.53,7.943427767876373,121.42352799999998
453,0.71,2,1,5,62.7,57.0,2817,5.66,5.64,3.54,7.943427767876373,113.005296
454,0.71,3,1,5,62.3,58.0,2817,5.69,5.65,3.53,7.943427767876373,113.48420500000002
455,0.63,2,2,7,61.5,56.0,2817,5.48,5.52,3.38,7.943427767876373,102.243648
456,0.71,3,1,2,59.2,59.0,2817,5.86,5.83,3.46,7.943427767876373,118.206748
457,0.71,3,1,2,61.8,59.0,2817,5.75,5.7,3.54,7.943427767876373,116.0235
458,0.71,2,1,2,61.3,55.0,2817,5.77,5.72,3.52,7.943427767876373,116.175488
459,0.71,3,1,2,61.4,58.0,2817,5.77,5.73,3.53,7.943427767876373,116.709213
460,0.9,2,6,5,62.8,55.0,2817,6.2,6.16,3.88,7.943427767876373,148.18496
461,0.71,1,1,2,62.8,64.0,2817,5.6,5.54,3.5,7.943427767876373,108.584
462,0.7,3,1,5,62.4,61.0,2818,5.66,5.63,3.52,7.943782692458625,112.167616
463,0.7,3,1,5,59.3,60.0,2818,5.78,5.73,3.41,7.943782692458625,112.93715400000002
464,0.7,3,1,5,63.0,60.0,2818,5.64,5.6,3.54,7.943782692458625,111.80736
465,1.0,3,4,0,61.3,60.0,2818,6.43,6.39,3.93,7.943782692458625,161.474661
466,0.86,3,2,3,59.3,62.0,2818,6.36,6.22,3.73,7.943782692458625,147.555816
467,0.8,2,4,2,61.0,57.0,2818,6.07,6.0,3.68,7.943782692458625,134.02560000000005
468,0.7,2,1,4,62.9,57.0,2818,5.66,5.61,3.54,7.943782692458625,112.404204
469,0.7,3,1,4,59.6,57.0,2818,5.91,5.83,3.5,7.943782692458625,120.59355
470,0.7,3,2,5,61.8,60.0,2818,5.69,5.64,3.5,7.943782692458625,112.3206
471,0.7,3,1,4,62.7,57.0,2818,5.68,5.64,3.55,7.943782692458625,113.72495999999998
472,1.0,0,4,3,65.3,62.0,2818,6.34,6.12,4.08,7.943782692458625,158.307264
473,0.72,4,3,4,63.8,58.0,2819,5.64,5.68,3.61,7.944137491114112,115.64707199999998
474,0.72,2,4,4,62.3,56.0,2819,5.73,5.77,3.58,7.944137491114112,118.362318
475,0.7,1,2,4,59.7,63.0,2819,5.76,5.79,3.45,7.944137491114112,115.05888
476,0.86,1,2,3,64.3,60.0,2819,5.97,5.95,3.83,7.944137491114112,136.04734499999998
477,0.71,2,3,4,62.9,58.0,2820,5.66,5.69,3.57,7.944492163932159,114.973278
478,0.75,2,1,2,62.0,57.0,2821,5.8,5.78,3.59,7.944846711001996,120.35116
479,0.73,3,1,5,61.6,59.0,2821,5.77,5.73,3.54,7.944846711001996,117.039834
480,0.53,2,1,6,61.9,55.0,2821,5.2,5.21,3.22,7.944846711001996,87.23624000000001
481,0.73,3,1,2,61.3,58.0,2821,5.83,5.76,3.55,7.944846711001996,119.21183999999998
482,0.73,1,1,2,63.6,57.0,2821,5.72,5.7,3.63,7.944846711001996,118.35252
483,0.73,3,1,2,59.6,61.0,2821,5.92,5.85,3.51,7.944846711001996,121.55831999999998
484,0.73,3,1,2,62.2,59.0,2821,5.77,5.68,3.56,7.944846711001996,116.67401599999998
485,0.73,3,0,2,61.7,55.0,2821,5.84,5.82,3.6,7.944846711001996,122.35968
486,0.73,4,1,2,63.2,58.0,2821,5.76,5.7,3.62,7.944846711001996,118.85184
487,0.7,3,1,4,60.8,60.0,2822,5.74,5.71,3.48,7.945201132412759,114.058392
488,0.72,3,1,5,60.3,59.0,2822,5.84,5.8,3.51,7.945201132412759,118.89072
489,0.72,3,1,5,60.9,60.0,2822,5.8,5.76,3.52,7.945201132412759,117.59616
490,0.72,3,1,5,62.4,59.0,2822,5.77,5.7,3.58,7.945201132412759,117.74262
491,0.7,3,1,5,60.2,60.0,2822,5.73,5.7,3.44,7.945201132412759,112.35384
492,0.6,2,2,7,62.0,55.0,2822,5.37,5.4,3.34,7.945201132412759,96.85332
493,0.74,2,5,6,60.8,57.0,2822,5.85,5.89,3.57,7.945201132412759,123.00970499999998
494,0.73,2,2,2,62.1,55.0,2822,5.75,5.78,3.58,7.945201132412759,118.9813
495,0.71,3,0,2,62.7,60.0,2822,5.71,5.67,3.57,7.945201132412759,115.581249
496,0.71,3,0,2,61.3,58.0,2822,5.75,5.73,3.52,7.945201132412759,115.97520000000002
497,0.7,3,0,2,60.2,60.0,2822,5.82,5.75,3.48,7.945201132412759,116.4582
498,0.7,2,0,2,60.7,56.0,2822,5.75,5.72,3.48,7.945201132412759,114.4572
499,0.9,1,6,5,64.0,61.0,2822,6.04,6.03,3.86,7.945201132412759,140.58583199999998
500,0.71,2,0,2,60.2,56.0,2822,5.86,5.83,3.52,7.945201132412759,120.256576
501,0.7,3,1,5,61.5,59.0,2822,5.73,5.68,3.51,7.945201132412759,114.237864
502,0.7,3,1,5,62.6,56.0,2822,5.71,5.66,3.56,7.945201132412759,115.054216
503,0.7,2,0,2,59.7,58.0,2822,5.82,5.77,3.46,7.945201132412759,116.191644
504,0.7,1,1,2,61.4,64.0,2822,5.71,5.66,3.49,7.945201132412759,112.79191400000002
505,0.7,2,0,2,62.5,57.0,2822,5.62,5.59,3.51,7.945201132412759,110.269458
506,0.7,2,0,2,61.8,56.0,2822,5.73,5.63,3.51,7.945201132412759,113.232249
507,0.7,3,1,5,60.7,62.0,2822,5.72,5.68,3.46,7.945201132412759,112.414016
508,0.7,3,2,5,60.6,58.0,2822,5.8,5.72,3.49,7.945201132412759,115.78423999999998
509,0.7,2,0,2,61.4,54.0,2822,5.75,5.71,3.52,7.945201132412759,115.5704
510,0.79,4,0,3,62.8,59.0,2823,5.86,5.9,3.69,7.945555428253489,127.57806000000002
511,0.9,1,5,2,63.8,57.0,2823,6.06,6.13,3.89,7.945555428253489,144.504942
512,0.71,3,1,5,62.3,58.0,2823,5.71,5.66,3.54,7.945555428253489,114.407844
513,0.61,2,1,7,61.3,54.0,2823,5.51,5.59,3.4,7.945555428253489,104.72306
514,0.9,0,4,3,65.8,54.0,2823,6.05,5.98,3.96,7.945555428253489,143.26884
515,0.71,2,1,2,60.5,56.0,2823,5.77,5.73,3.47,7.945555428253489,114.72548700000002
516,0.71,3,0,5,61.2,59.0,2824,5.74,5.69,3.5,7.945909598613133,114.31210000000002
517,0.77,2,5,7,62.1,57.0,2824,5.84,5.86,3.63,7.945909598613133,124.227312
518,0.74,1,1,4,63.1,58.0,2824,5.73,5.75,3.62,7.945909598613133,119.26995000000002
519,0.82,2,2,3,62.4,54.0,2824,6.02,5.97,3.74,7.945909598613133,134.413356
520,0.82,3,1,3,60.8,60.0,2824,6.05,6.03,3.67,7.945909598613133,133.887105
521,0.71,3,3,4,62.2,59.0,2825,5.73,5.66,3.54,7.946263643580541,114.808572
522,0.83,3,4,2,60.0,59.0,2825,6.08,6.05,3.64,7.946263643580541,133.89376
523,0.73,4,3,4,62.0,57.0,2825,5.75,5.8,3.58,7.946263643580541,119.393
524,0.83,3,4,2,62.5,59.0,2825,6.02,5.95,3.74,7.946263643580541,133.96305999999998
525,1.17,3,6,0,60.2,61.0,2825,6.9,6.83,4.13,7.946263643580541,194.63451
526,0.91,0,4,3,61.3,67.0,2825,6.24,6.19,3.81,7.946263643580541,147.16353600000002
527,0.73,3,1,4,62.6,60.0,2826,5.75,5.68,3.58,7.946617563244473,116.9228
528,0.7,1,1,4,57.2,59.0,2826,5.94,5.88,3.38,7.946617563244473,118.053936
529,0.9,3,5,3,62.2,59.0,2826,6.11,6.07,3.79,7.946617563244473,140.562383
530,0.7,3,1,4,62.2,58.0,2826,5.66,5.6,3.5,7.946617563244473,110.936
531,0.7,4,0,5,63.3,56.0,2826,5.6,5.58,3.54,7.946617563244473,110.61792
532,0.7,3,1,4,59.4,61.0,2826,5.78,5.74,3.42,7.946617563244473,113.466024
533,0.9,4,5,3,63.5,56.0,2826,6.17,6.07,3.88,7.946617563244473,145.31337200000002
534,0.78,3,2,2,60.8,60.0,2826,5.97,5.94,3.62,7.946617563244473,128.37171600000002
535,0.96,2,2,0,60.7,55.0,2826,6.41,6.37,3.88,7.946617563244473,158.426996
536,0.7,4,0,2,62.3,59.0,2827,5.67,5.7,3.54,7.946971357693591,114.40926000000002
537,0.72,1,0,5,64.0,54.0,2827,5.68,5.7,3.64,7.946971357693591,117.84864
538,0.79,3,4,7,62.6,58.0,2827,5.96,5.9,3.71,7.946971357693591,130.45844
539,0.7,2,4,6,61.6,57.0,2827,5.69,5.74,3.52,7.946971357693591,114.965312
540,0.7,2,4,6,62.3,55.0,2827,5.66,5.7,3.54,7.946971357693591,114.20748
541,0.7,2,0,3,60.6,57.0,2828,5.74,5.77,3.49,7.947325027016463,115.588102
542,1.01,3,4,3,61.6,61.0,2828,6.39,6.31,3.91,7.947325027016463,157.65471899999997
543,0.72,3,2,4,62.2,58.0,2829,5.75,5.7,3.56,7.947678571301568,116.679
544,0.8,1,1,3,63.7,54.0,2829,5.91,5.87,3.75,7.947678571301568,130.09387500000005
545,0.59,2,1,6,62.0,56.0,2829,5.36,5.38,3.33,7.947678571301568,96.026544
546,0.72,2,2,4,61.7,57.0,2829,5.77,5.74,3.55,7.947678571301568,117.57528999999998
547,0.75,3,1,3,61.9,57.0,2829,5.88,5.82,3.62,7.947678571301568,123.88219200000002
548,0.8,3,1,3,60.2,57.0,2829,6.05,6.01,3.63,7.947678571301568,131.98861499999998
549,0.71,4,1,5,62.7,59.0,2830,5.65,5.7,3.56,7.948031990637284,114.64980000000004
550,0.77,4,4,2,61.7,56.0,2830,5.84,5.89,3.62,7.948031990637284,124.519312
551,0.97,2,2,0,60.7,56.0,2830,6.41,6.43,3.9,7.948031990637284,160.74356999999998
552,0.53,2,2,6,60.9,57.0,2830,5.23,5.29,3.19,7.948031990637284,88.25677300000001
553,0.53,2,2,6,61.8,57.0,2830,5.16,5.19,3.2,7.948031990637284,85.69728000000002
554,0.8,2,5,5,62.1,54.4,2830,5.94,5.99,3.7,7.948031990637284,131.64822
555,0.9,3,3,2,60.6,62.0,2830,6.21,6.13,3.74,7.948031990637284,142.371702
556,0.76,4,1,3,60.8,60.0,2831,5.89,5.98,3.61,7.9483852851118995,127.152142
557,0.72,2,1,2,62.3,57.0,2831,5.7,5.76,3.57,7.9483852851118995,117.21024
558,0.75,2,1,2,61.4,57.0,2831,5.82,5.87,3.59,7.9483852851118995,122.646606
559,0.72,3,1,2,62.1,58.0,2831,5.73,5.76,3.57,7.9483852851118995,117.827136
560,0.79,2,3,2,61.8,56.0,2831,5.93,5.91,3.66,7.9483852851118995,128.269458
561,0.72,4,2,5,62.5,58.0,2832,5.71,5.75,3.58,7.94873845481361,117.54035000000002
562,0.91,4,5,3,62.8,61.0,2832,6.15,6.18,3.87,7.94873845481361,147.08709
563,0.71,3,3,7,62.1,57.0,2832,5.75,5.65,3.54,7.94873845481361,115.00575000000002
564,0.81,3,3,2,63.0,60.0,2832,5.87,5.81,3.68,7.94873845481361,125.50529600000002
565,0.82,2,4,2,62.5,57.0,2832,5.91,5.97,3.71,7.94873845481361,130.89881699999998
566,0.71,3,2,4,62.2,58.0,2832,5.72,5.66,3.54,7.94873845481361,114.608208
567,0.9,1,6,2,64.3,63.0,2832,6.05,6.01,3.88,7.94873845481361,141.07873999999998
568,0.8,4,5,5,62.0,58.0,2833,5.86,5.95,3.66,7.949091499830517,127.61322000000004
569,0.56,4,1,1,61.0,59.0,2833,5.28,5.34,3.24,7.949091499830517,91.352448
570,0.7,4,0,5,59.6,61.0,2833,5.77,5.8,3.45,7.949091499830517,115.4577
571,0.7,2,0,5,61.0,57.0,2833,5.74,5.76,3.51,7.949091499830517,116.04902399999996
572,0.61,2,2,7,61.7,55.0,2833,5.45,5.48,3.37,7.949091499830517,100.64842000000002
